Product_ID,N° Order,Marque,Nom de modèle,Device Type,Device Catégorie,Data Entry,DATE,Lien Référence,photos,released date,released date New,battrie,Bluetooth,Chipset,CPU,Dimensions,resolution ecran,Taille de l'écran,Display_type,GPU,Internal_memory,Technologie cellulaire,NFC,OS,Primary_camera,ram,Secondary_camera,SIM,USB,WLAN,Dual SIM,Images,Photos Status,Device Availability,Device Status,send date,Type de mémoire flash,Capacité de stockage de la mémoire,Compatibilité du périphérique,Caractéristique spéciale,Vitesse de lecture,Dimensions du produit,Poids du produit,Couleur,Type de casque,Technologie de connectivité,Matériau,Distance focale,Composants inclus,Tension d'entrée,Nombre total de ports USB,Puissance,Technologie de communication sans fil,Composants inclus.1,Tranche d'âge (description),Style,Screen Size,Special Feature,Shape,Target Audience,Compatible Devices,Distance focale.1,Capacité de la batterie,Usages recommandés pour le produit,Composition de la pile,Source d'alimentation,Vitesse d'écriture,Modèles de téléphones compatibles,Type de fixation,Type de câble,Genre du connecteur,Type de haut-parleur,Type de contrôleur,Niveau de résistance à l'eau,Longeure du cable (Mettre),Liens photos,Audit,date,translation en arabe,date translation,Commity Meeting,Validation Date,Status,Commity Meeting.1,Validation Date.1,Refference,"Marque,Nom de modèle,Device Type,photos,released date,battrie,Bluetooth,Chipset,CPU,Dimensions,resolution ecran,Taille de l'écran,Display_type,GPS,GPU,Internal_memory,Memory_card,Technologie cellulaire,NFC,OS,Primary_camera,ram ,Secondary_camera,SIM,USB,WLAN",Responsable,Utilisateurs,Price_DZD
DJZ-00224,224.0,Realme,Realme C15,Smartphone,Smartphone,,,https://groupe-phone.com/wp-content/uploads/2021/09/0016117_realme-c15-4gb-ram-128gb-rom-original-realme-malaysia_511.png,224- Realme C15.jpg,"2020, July 28",2020-07-28, 6000 mAh,"5.0, A2DP, LE, aptX",Mediatek MT6765G Helio G35 (12 nm),Octa-core (4x2.3 GHz Cortex-A53 & 4x1.8 GHz Cortex-A53),164.5 x 75.9 x 9.8 mm,720 x 1600 px,6.5 Pouces,IPS LCD,PowerVR GE8320,"64 GB, 128 GB",4G,No,Android 10.0,"Quad 13 MP, f/2.2, (wide), PDAF","3 GB, 4 GB","Single 8 MP, f/2.0, (wide)","Dual SIM (Nano-SIM, dual stand-by)","microUSB 2.0, OTG",Wi-Fi 802.11 b/g/n,Y,224- Realme C15.jpg,Available,Ok,Sent,2023-08-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://groupe-phone.com/wp-content/uploads/2021/09/0016117_realme-c15-4gb-ram-128gb-rom-original-realme-malaysia_511.png,OK,2023-11-15,OK,2023-11-23,,,,,,,,Hayet. KEIDA,701.0,"21,500 DZD"
DJZ-00225,225.0,Realme,Realme 8 5G,Smartphone,Smartphone,,,https://webstar-electro.com/documents/document_service_11498460_632_5_42488988.jpg,225- Realme 8 5G.jpg,"2021, April 28",2021-04-28,5000 mAh,"5.1, A2DP, LE",Mediatek MT6833 Dimensity 700 (7 nm),Octa-core (2x2.2 GHz Cortex-A76 & 6x2.0 GHz Cortex-A55),162.5 x 74.8 x 8.5 mm (6.40 x 2.94 x 0.33 in),1080 x 2400 px,6.5 Pouces,"IPS LCD, 90Hz, 480 nits (typ), 600 nits",Mali-G57 MC2,"64 GB, 128 GB",4G,Yes,Android 11.0,"Triple 48 MP, f/1.8, 26mm (wide), PDAF","4 GB, 6 GB, 8 GB","Single 16 MP, f/2.1, 26mm (wide)","Dual SIM (Nano-SIM, dual stand-by)","USB Type-C 2.0, OTG","Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct",Y,225- Realme 8 5G.jpg,Available,Ok,Sent,2023-08-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://webstar-electro.com/documents/document_service_11498460_632_5_42488988.jpg,OK,2023-11-15,OK,2023-11-23,,,,,,WEBSTAR,,Hayet. KEIDA,612.0,"56,700 DZD"
DJZ-00226,226.0,Realme,Realme C30s,Smartphone,Smartphone,,,https://image01.realme.net/general/20220912/1662959103199.png,226- Realme C30s.jpg,2022-9-23,2022-09-23,5000 mAh,4.2_A2DP,/,Octa-core 1.6 GHz Cortex-A55,164.2 x 75.7 x 8.5 mm (6.46 x 2.98 x 0.33 in),720 x 1600 px,6.5 Pouces,IPS LCD,IMG8322,32 GB/ 64 GB,LTE,No,Android 12.0,"Single 8 MP_(wide)_1/4.0""_1.12µm
Features LED flash_HDR_panorama
Video 1080p@30fps",2 GB / 4 GB,"Single 8 MP_ (wide)_ 1/4.0""_ 1.12µm
Features LED flash_ HDR_ panorama
Video 1080p@30fps",Dual SIM (Nano-SIM_ dual stand-by),microUSB 2.0_OTG,Wi-Fi 802.11 b/g/n,Y,226- Realme C30s.jpg,Available,Ok,Sent,2023-08-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://image01.realme.net/general/20220912/1662959103199.png,OK,2023-11-15,OK,2023-11-23,3.0,,,,,,"Realme,Realme C30s,Smartphone,226- Realme C30s.jpg,2022-9-23,5000 mAh,4.2_A2DP,/,Octa-core 1.6 GHz Cortex-A55,164.2 x 75.7 x 8.5 mm (6.46 x 2.98 x 0.33 in),720 x 1600 px,6.5 Pouces,IPS LCD,,IMG8322,32 GB/ 64 GB,,LTE,No,Android 12.0,Single 8 MP_(wide)_1/4.0""_1.12µm
Features LED flash_HDR_panorama
Video 1080p@30fps,2 GB / 4 GB,Single 8 MP_ (wide)_ 1/4.0""_ 1.12µm
Features LED flash_ HDR_ panorama
Video 1080p@30fps,Dual SIM (Nano-SIM_ dual stand-by),microUSB 2.0_OTG,Wi-Fi 802.11 b/g/n",Hayet. KEIDA,0.0,"30,300 DZD"
DJZ-00227,227.0,Realme,Realme C30,Smartphone,Smartphone,,,https://image01.realme.net/general/20220922/1663816701222.jpg.webp,227- Realme C30.jpg, 2022-6-28,2022-06-28,5000 mAh,5.0_A2DP_LE,Unisoc Tiger T612 (12 nm),Octa-core (2x1.8 GHz Cortex-A75 & 6x1.8 GHz Cortex-A55),164.1 x 75.6 x 8.5 mm (6.46 x 2.98 x 0.33 in),720 x 1600 px,6.5 Pouces,IPS LCD,Mali-G57,32 GB / 64 GB,LTE,No,Android 11.0,"Single 8 MP_f/2.0_27mm (wide)_1/4.0""_1.12µm_AF
Features LED flash_HDR_panorama
Video 1080p@30fps",2 GB/ 4 GB,"Single 5 MP, f/2.2, 27mm (wide), 1/5.0"", 1.12µm
Features HDR
Video 720p@30fps",Dual SIM (Nano-SIM_ dual stand-by),microUSB 2.0_OTG,Wi-Fi 802.11 b/g/n,Y,227- Realme C30.jpg,Available,Ok,Sent,2023-08-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://image01.realme.net/general/20220922/1663816701222.jpg.webp,OK,2023-11-15,OK,2023-11-23,3.0,,,,,,"Realme,Realme C30,Smartphone,227- Realme C30.jpg, 2022-6-28,5000 mAh,5.0_A2DP_LE,Unisoc Tiger T612 (12 nm),Octa-core (2x1.8 GHz Cortex-A75 & 6x1.8 GHz Cortex-A55),164.1 x 75.6 x 8.5 mm (6.46 x 2.98 x 0.33 in),720 x 1600 px,6.5 Pouces,IPS LCD,,Mali-G57,32 GB / 64 GB,,LTE,No,Android 11.0,Single 8 MP_f/2.0_27mm (wide)_1/4.0""_1.12µm_AF
Features LED flash_HDR_panorama
Video 1080p@30fps,2 GB/ 4 GB,Single 5 MP, f/2.2, 27mm (wide), 1/5.0"", 1.12µm
Features HDR
Video 720p@30fps,Dual SIM (Nano-SIM_ dual stand-by),microUSB 2.0_OTG,Wi-Fi 802.11 b/g/n",Hayet. KEIDA,262.0,"32,400 DZD"
DJZ-00228,228.0,Realme,Realme 10 ,Smartphone,Smartphone,,,https://image01.realme.net/general/20230109/1673256434470.png.webp,228- Realme 10 .jpg,2022-11-11,2022-11-11,5000 mAh,5.3_A2DP_LE_aptX HD_aptX Adaptive,Mediatek MT8781 Helio G99 (6nm),Octa-core (2x2.2 GHz Cortex-A76 & 6x2.0 GHz Cortex-A55),159.9 x 73.3 x 8 mm (6.30 x 2.89 x 0.31 in),1080 x 2400 px,6.4 Pouces,Super AMOLED_90Hz_1000 nits (peak),Mali-G57 MC2,64 GB/ 128 GB/ 256 GB,4G,Yes,Android 12.0,"Dual 50 MP_f/1.8_27mm (wide)_1/2.76""_PDAF
2 MP_f/2.4_(depth)
Features LED flash_HDR_panorama
Video 1080p@30fps",4 GB / 8 GB,"Single 16 MP_ f/2.5_ 27mm (wide)
Features HDR_ panorama
Video 1080p@30fps",Dual SIM (Nano-SIM_ dual stand-by),USB Type-C 2.0_OTG,Wi-Fi 802.11 a/b/g/n/ac_dual-band,Y,228- Realme 10 .jpg,Available,Ok,Sent,2023-08-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://image01.realme.net/general/20230109/1673256434470.png.webp,OK,2023-11-15,OK,2023-11-23,3.0,,,,,WEBSTAR,"Realme,Realme 10 ,Smartphone,228- Realme 10 .jpg,2022-11-11,5000 mAh,5.3_A2DP_LE_aptX HD_aptX Adaptive,Mediatek MT8781 Helio G99 (6nm),Octa-core (2x2.2 GHz Cortex-A76 & 6x2.0 GHz Cortex-A55),159.9 x 73.3 x 8 mm (6.30 x 2.89 x 0.31 in),1080 x 2400 px,6.4 Pouces,Super AMOLED_90Hz_1000 nits (peak),,Mali-G57 MC2,64 GB/ 128 GB/ 256 GB,,4G,Yes,Android 12.0,Dual 50 MP_f/1.8_27mm (wide)_1/2.76""_PDAF
2 MP_f/2.4_(depth)
Features LED flash_HDR_panorama
Video 1080p@30fps,4 GB / 8 GB,Single 16 MP_ f/2.5_ 27mm (wide)
Features HDR_ panorama
Video 1080p@30fps,Dual SIM (Nano-SIM_ dual stand-by),USB Type-C 2.0_OTG,Wi-Fi 802.11 a/b/g/n/ac_dual-band",Hayet. KEIDA,0.0,"63,900 DZD"
DJZ-00229,229.0,Realme,Realme 8 Pro ,Smartphone,Smartphone,,,https://webstar-electro.com/documents/document_service_4325758_632_5_1327029177.jpg,229- Realme 8 Pro .jpg,2021-3-25,2021-03-25,4500 mAh,5.0_A2DP_LE,Qualcomm SM7125 Snapdragon 720G (8 nm),Octa-core (2x2.3 GHz Kryo 465 Gold & 6x1.8 GHz Kryo 465 Silver),160.6 x 73.9 x 8.1 mm (6.32 x 2.91 x 0.32 in),1080 x 2400 px,6.4 Pouces,Super AMOLED_430 nits (typ)_1000 nits (peak),Adreno 618,128 GB,4G,Yes,Android 11.0,"Quad 108 MP_f/1.9_26mm (wide)_1/1.52""_0.7µm_PDAF
8 MP_f/2.3_119˚_16mm (ultrawide)_1/4.0""_1.12µm
2 MP_f/2.4_(macro)
2 MP_f/2.4_(depth)
Features LED flash_HDR_panorama
Video 4K@30fps_1080p@30/60/120/480fps_720p@960fps_gyro-EIS",6 GB/ 8 GB,"Single 16 MP_ f/2.5_ (wide)_ 1/3.0""_ 1.0µm
Features HDR_ panorama
Video 1080p@30/120fps_ gyro-EIS",Dual SIM (Nano-SIM_ dual stand-by),USB Type-C 2.0_OTG,Wi-Fi 802.11 a/b/g/n/ac_dual-band_Wi-Fi Direct,Y,229- Realme 8 Pro .jpg,Available,Ok,Sent,2023-08-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://webstar-electro.com/documents/document_service_4325758_632_5_1327029177.jpg,OK,2023-11-15,OK,2023-11-23,3.0,,,,,WEBSTAR,"Realme,Realme 8 Pro ,Smartphone,229- Realme 8 Pro .jpg,2021-3-25,4500 mAh,5.0_A2DP_LE,Qualcomm SM7125 Snapdragon 720G (8 nm),Octa-core (2x2.3 GHz Kryo 465 Gold & 6x1.8 GHz Kryo 465 Silver),160.6 x 73.9 x 8.1 mm (6.32 x 2.91 x 0.32 in),1080 x 2400 px,6.4 Pouces,Super AMOLED_430 nits (typ)_1000 nits (peak),,Adreno 618,128 GB,,4G,Yes,Android 11.0,Quad 108 MP_f/1.9_26mm (wide)_1/1.52""_0.7µm_PDAF
8 MP_f/2.3_119˚_16mm (ultrawide)_1/4.0""_1.12µm
2 MP_f/2.4_(macro)
2 MP_f/2.4_(depth)
Features LED flash_HDR_panorama
Video 4K@30fps_1080p@30/60/120/480fps_720p@960fps_gyro-EIS,6 GB/ 8 GB,Single 16 MP_ f/2.5_ (wide)_ 1/3.0""_ 1.0µm
Features HDR_ panorama
Video 1080p@30/120fps_ gyro-EIS,Dual SIM (Nano-SIM_ dual stand-by),USB Type-C 2.0_OTG,Wi-Fi 802.11 a/b/g/n/ac_dual-band_Wi-Fi Direct",Hayet. KEIDA,0.0,"75,900 DZD"
DJZ-00230,230.0,Realme,Realme narzo 50i,Smartphone,Smartphone,,,https://static.realme.net/v2/realme-narzo-50i/images/banner/phone-9561f67355.png,230- Realme narzo 50i.jpg, 2021-10-7,2021-10-07,5000 mAh,4.2_A2DP,/,Octa-core 1.6 GHz,165.2 x 76.4 x 8.9 mm (6.50 x 3.01 x 0.35 in),720 x 1600 px,6.5 Pouces,IPS LCD,IMG8322,32 GB/ 64 GB,4G,No,Android 11.0,"Single 8 MP_f/2.0_(wide)_AF
Features LED flash_HDR_panorama
Video 1080p@30fps",2 GB/ 4 GB,"Single 5 MP_ f/2.2_ (wide)
Features HDR
Video 1080p@30fps","Dual SIM (Nano-SIM_ dual stand-by)
_Splash-resistant design",microUSB 2.0_OTG,Wi-Fi 802.11 b/g/n,Y,230- Realme narzo 50i.jpg,Available,Ok,Sent,2023-08-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://static.realme.net/v2/realme-narzo-50i/images/banner/phone-9561f67355.png,OK,2023-11-15,OK,2023-11-23,3.0,,,,,WEBSTAR,"Realme,Realme narzo 50i,Smartphone,230- Realme narzo 50i.jpg, 2021-10-7,5000 mAh,4.2_A2DP,/,Octa-core 1.6 GHz,165.2 x 76.4 x 8.9 mm (6.50 x 3.01 x 0.35 in),720 x 1600 px,6.5 Pouces,IPS LCD,,IMG8322,32 GB/ 64 GB,,4G,No,Android 11.0,Single 8 MP_f/2.0_(wide)_AF
Features LED flash_HDR_panorama
Video 1080p@30fps,2 GB/ 4 GB,Single 5 MP_ f/2.2_ (wide)
Features HDR
Video 1080p@30fps,Dual SIM (Nano-SIM_ dual stand-by)
_Splash-resistant design,microUSB 2.0_OTG,Wi-Fi 802.11 b/g/n",Hayet. KEIDA,246.0,"29,300 DZD"
DJZ-00231,231.0,Realme,Realme c25,Smartphone,Smartphone,,,https://phonesdata.com/files/models/Oppo-Realme-C25-924.jpg,231- Realme c25.jpg,2021-3-27,2021-03-27, 6000 mAh,5.0_A2DP_LE,Mediatek Helio G70 (12 nm),Octa-core (2x2.0 GHz Cortex-A75 & 6x1.7 GHz Cortex-A55),164.5 x 75.9 x 9.6 mm (6.48 x 2.99 x 0.38 in),720 x 1600 px,6.5 Pouces,IPS LCD,Mali-G52 2EEMC2,64 GB/ 128 GB,4G,No,Android 9.0_Pie,"Triple 48 MP_f/1.8_26mm (wide)_PDAF (International model)
or
13 MP_f/2.2_26mm (wide)_1/3.06""_1.12µm_PDAF (India model)
2 MP_f/2.4_(macro)
2 MP_f/2.4_(depth)
Features LED flash_HDR_panorama
Video 1080p@30fps",4 GB,"Single 8 MP_ f/2.0_ 26mm (wide)_ 1/4.0""_ 1.12µm
Features HDR_ panorama
Video 1080p@30fps",Dual SIM (Nano-SIM_ dual stand-by),USB Type-C 2.0_OTG,Wi-Fi 802.11 a/b/g/n/ac_dual-band_Wi-Fi Direct,Y,231- Realme c25.jpg,Available,Ok,Sent,2023-08-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://phonesdata.com/files/models/Oppo-Realme-C25-924.jpg,OK,2023-11-15,OK,2023-11-23,3.0,,,,,phonesdata.com,"Realme,Realme c25,Smartphone,231- Realme c25.jpg,2021-3-27, 6000 mAh,5.0_A2DP_LE,Mediatek Helio G70 (12 nm),Octa-core (2x2.0 GHz Cortex-A75 & 6x1.7 GHz Cortex-A55),164.5 x 75.9 x 9.6 mm (6.48 x 2.99 x 0.38 in),720 x 1600 px,6.5 Pouces,IPS LCD,,Mali-G52 2EEMC2,64 GB/ 128 GB,,4G,No,Android 9.0_Pie,Triple 48 MP_f/1.8_26mm (wide)_PDAF (International model)
or
13 MP_f/2.2_26mm (wide)_1/3.06""_1.12µm_PDAF (India model)
2 MP_f/2.4_(macro)
2 MP_f/2.4_(depth)
Features LED flash_HDR_panorama
Video 1080p@30fps,4 GB,Single 8 MP_ f/2.0_ 26mm (wide)_ 1/4.0""_ 1.12µm
Features HDR_ panorama
Video 1080p@30fps,Dual SIM (Nano-SIM_ dual stand-by),USB Type-C 2.0_OTG,Wi-Fi 802.11 a/b/g/n/ac_dual-band_Wi-Fi Direct",Hayet. KEIDA,284.0,"34,600 DZD"
DJZ-00232,232.0,Realme,Realme 6 PRO,Smartphone,Smartphone,,,https://alger-bazar.com/wp-content/uploads/2022/07/Realme-6-Pro.jpg,232- Realme 6 PRO.jpg,2020-3-13,2020-03-13, 4300 mAh,5.1_A2DP_LE,Qualcomm SM7125 Snapdragon 720G (8 nm),Octa-core (2x2.3 GHz Kryo 465 Gold & 6x1.8 GHz Kryo 465 Silver),163.8 x 75.8 x 8.9 mm (6.45 x 2.98 x 0.35 in),1080 x 2400 px,6.6 Pouces,IPS LCD,Adreno 618,64 GB/ 128 GB,4G,Yes,Android 10.0,"Quad 64 MP_f/1.8_26mm (wide)_1/1.72""_0.8µm_PDAF
12 MP_f/2.5_54mm (telephoto)_1/3.4""_1.0µm_PDAF_2x optical zoom
8 MP_f/2.3_13mm (ultrawide)_1/4.0""_1.12µm
2 MP_f/2.4_(macro)
Features LED flash_HDR_panorama
Video 4K@30fps_1080p@30/60/120fps_gyro-EIS",6 GB/ 8 GB,"Dual 16 MP_ f/2.1_ 26mm (wide)_ 1/3.06""_ 1.0µm
8 MP_ f/2.2_ 105˚ (ultrawide)_ 1/4.0""_ 1.12µm
Features HDR_ panorama
Video 1080p@30fps",Dual SIM (Nano-SIM_ dual stand-by),USB Type-C 2.0_OTG,Wi-Fi 802.11 a/b/g/n/ac_dual-band_Wi-Fi Direct,Y,232- Realme 6 PRO.jpg,Available,Ok,Sent,2023-08-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://alger-bazar.com/wp-content/uploads/2022/07/Realme-6-Pro.jpg,OK,2023-11-15,OK,2023-11-23,3.0,,,,,alger-bazar.com,"Realme,Realme 6 PRO,Smartphone,232- Realme 6 PRO.jpg,2020-3-13, 4300 mAh,5.1_A2DP_LE,Qualcomm SM7125 Snapdragon 720G (8 nm),Octa-core (2x2.3 GHz Kryo 465 Gold & 6x1.8 GHz Kryo 465 Silver),163.8 x 75.8 x 8.9 mm (6.45 x 2.98 x 0.35 in),1080 x 2400 px,6.6 Pouces,IPS LCD,,Adreno 618,64 GB/ 128 GB,,4G,Yes,Android 10.0,Quad 64 MP_f/1.8_26mm (wide)_1/1.72""_0.8µm_PDAF
12 MP_f/2.5_54mm (telephoto)_1/3.4""_1.0µm_PDAF_2x optical zoom
8 MP_f/2.3_13mm (ultrawide)_1/4.0""_1.12µm
2 MP_f/2.4_(macro)
Features LED flash_HDR_panorama
Video 4K@30fps_1080p@30/60/120fps_gyro-EIS,6 GB/ 8 GB,Dual 16 MP_ f/2.1_ 26mm (wide)_ 1/3.06""_ 1.0µm
8 MP_ f/2.2_ 105˚ (ultrawide)_ 1/4.0""_ 1.12µm
Features HDR_ panorama
Video 1080p@30fps,Dual SIM (Nano-SIM_ dual stand-by),USB Type-C 2.0_OTG,Wi-Fi 802.11 a/b/g/n/ac_dual-band_Wi-Fi Direct",Hayet. KEIDA,307.0,"82,000 DZD"
DJZ-00233,233.0,Realme,Realme C2,Smartphone,Smartphone,,,https://webstar-electro.com/documents/document_service_9066973_632_5_149207542.jpg,233- Realme C2.jpg, 2019-5-,2019-05-01,4000 mAh,4.2_A2DP_LE,Mediatek MT6762 Helio P22 (12 nm),Octa-core 2.0 GHz Cortex-A53,154.3 x 73.7 x 8.5 mm (6.07 x 2.90 x 0.33 in),720 x 1560 px,6.1 Pouces,IPS LCD,PowerVR GE8320,16 GB/ 32 GB / 64GB,4G,No,Android 9.0,"Dual 13 MP_f/2.2_1/3.1""_1.12µm_PDAF
2 MP_f/2.4_(depth)
Features LED flash_HDR_panorama
Video 1080p@30fps",2 GB/ 3 GB,"Single 5 MP_ f/2.0_ 1/5""_ 1.12µm
Features HDR
Video 1080p@30fps",Dual SIM (Nano-SIM_ dual stand-by),microUSB 2.0_OTG,Wi-Fi 802.11 b/g/n,Y,233- Realme C2.jpg,Available,Ok,Sent,2023-08-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://webstar-electro.com/documents/document_service_9066973_632_5_149207542.jpg,OK,2023-11-15,OK,2023-11-23,3.0,,,,,WEBSTAR,"Realme,Realme C2,Smartphone,233- Realme C2.jpg, 2019-5-,4000 mAh,4.2_A2DP_LE,Mediatek MT6762 Helio P22 (12 nm),Octa-core 2.0 GHz Cortex-A53,154.3 x 73.7 x 8.5 mm (6.07 x 2.90 x 0.33 in),720 x 1560 px,6.1 Pouces,IPS LCD,,PowerVR GE8320,16 GB/ 32 GB / 64GB,,4G,No,Android 9.0,Dual 13 MP_f/2.2_1/3.1""_1.12µm_PDAF
2 MP_f/2.4_(depth)
Features LED flash_HDR_panorama
Video 1080p@30fps,2 GB/ 3 GB,Single 5 MP_ f/2.0_ 1/5""_ 1.12µm
Features HDR
Video 1080p@30fps,Dual SIM (Nano-SIM_ dual stand-by),microUSB 2.0_OTG,Wi-Fi 802.11 b/g/n",Hayet. KEIDA,381.0,"22,600 DZD"
DJZ-00234,234.0,Realme,Realme 6,Smartphone,Smartphone,,2023-09-26,https://alger-bazar.com/wp-content/uploads/2022/07/Realme-6-Pro.jpg,234- Realme 6.jpg,"2020, March 11",2020-03-11, 4300 mAh,"5.0, A2DP, LE",Mediatek MT6785 Helio G90T (12 nm),Octa-core (2x2.05 GHz Cortex-A76 & 6x2.0 GHz Cortex-A55),162.1 x 74.8 x 8.9 mm (6.38 x 2.94 x 0.35 in),1080 x 2400 px,6.5 Pouces,IPS LCD,Mali-G76 MC4,"64 GB, 128 GB",LTE,Yes ,Android 10,"Quad 64 MP, f/1.8, 26mm (wide), 1/1.72"", 0.8µm, PDAF",4 GB / 8 GB,"Single 16 MP, f/2.0, 26mm (wide), 1/3.06"", 1.0µm","Dual SIM (Nano-SIM, dual stand-by)","USB Type-C 2.0, OTG","Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct",Y,,Available,Ok,Sent,2023-10-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://alger-bazar.com/wp-content/uploads/2022/07/Realme-6-Pro.jpg,OK,2023-11-15,OK,2023-11-23,,,,,,alger-bazar.com,"Realme,Realme 6,Smartphone,234- Realme 6.jpg,2020, March 11, 4300 mAh,5.0, A2DP, LE,Mediatek MT6785 Helio G90T (12 nm),Octa-core (2x2.05 GHz Cortex-A76 & 6x2.0 GHz Cortex-A55),162.1 x 74.8 x 8.9 mm (6.38 x 2.94 x 0.35 in),1080 x 2400 px,6.5 Pouces,IPS LCD,,Mali-G76 MC4,64 GB, 128 GB,,LTE,Yes ,Android 10,Quad 64 MP, f/1.8, 26mm (wide), 1/1.72"", 0.8µm, PDAF,4 GB / 8 GB,Single 16 MP, f/2.0, 26mm (wide), 1/3.06"", 1.0µm,Dual SIM (Nano-SIM, dual stand-by),USB Type-C 2.0, OTG,Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct",Hayet. KEIDA,243.0,"56,200 DZD"
DJZ-00235,235.0,Realme,Realme 5i,Smartphone,Smartphone,,2023-09-27,https://www.cdiscount.com/pdt2/5/9/2/1/700x700/rea6941399009592/rw/realme-5i-4-go-ram-64-go-rom-smartphone-4g-6-5-lc.jpg,235- Realme 5i.jpg,"2020, January",2020-01-01,5000 mAh,"5.0, A2DP, LE",Qualcomm SDM665 Snapdragon 665 (11 nm),Octa-core (4x2.0 GHz Kryo 260 Gold & 4x1.8 GHz Kryo 260 Silver),164.4 x 75 x 9.3 mm (6.47 x 2.95 x 0.37 in),720 x 1600 px,6.52Pouces,IPS LCD,Adreno 610,"32 GB, 64 GB",LTE,No,Android 9.0 (Pie),"Quad 12 MP, f/1.8, (wide), 1/2.9"", 1.25µm, PDAF","3 GB, 4 GB","Single 8 MP, f/2.0 ","Dual SIM (Nano-SIM, dual stand-by)","microUSB 2.0, OTG","Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct",Y,,Available,Ok,Sent,2023-10-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.cdiscount.com/pdt2/5/9/2/1/700x700/rea6941399009592/rw/realme-5i-4-go-ram-64-go-rom-smartphone-4g-6-5-lc.jpg,OK,2023-11-15,OK,2023-11-23,,,,,,frandroid.com,"Realme,Realme 5i,Smartphone,235- Realme 5i.jpg,2020, January,5000 mAh,5.0, A2DP, LE,Qualcomm SDM665 Snapdragon 665 (11 nm),Octa-core (4x2.0 GHz Kryo 260 Gold & 4x1.8 GHz Kryo 260 Silver),164.4 x 75 x 9.3 mm (6.47 x 2.95 x 0.37 in),720 x 1600 px,6.52Pouces,IPS LCD,,Adreno 610,32 GB, 64 GB,,LTE,No,Android 9.0 (Pie),Quad 12 MP, f/1.8, (wide), 1/2.9"", 1.25µm, PDAF,3 GB, 4 GB,Single 8 MP, f/2.0 ,Dual SIM (Nano-SIM, dual stand-by),microUSB 2.0, OTG,Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct",Hayet. KEIDA,240.0,"26,900 DZD"
DJZ-00236,236.0,Realme,Realme 7 5G,Smartphone,Smartphone,,2023-09-27,https://phonesdata.com/files/models/Oppo-Realme-7-5G-826.jpg,236- Realme 7 5G.jpg,"2020, November 27",2020-11-27,5000 mAh,"5.1, A2DP, LE",Mediatek MT6853 Dimensity 800U (7 nm),Octa-core (2x2.4 GHz Cortex-A76 & 6x2.0 GHz Cortex-A55),162.2 x 75.1 x 9.1 mm (6.39 x 2.96 x 0.36 in),1080 x 2400 px,6.5 Pouces,IPS LCD,Mali-G57 MC3, 128 GB,5G,Yes,Android 10,"Quad 48 MP, f/1.8, 26mm (wide), 1/2.0"", 0.8µm, PDAF ","6 GB, 8 GB","Single 16 MP, f/2.1, 26mm (wide), 1/3.06"", 1.0µm","Hybrid Dual SIM (Nano-SIM, dual stand-by)"," USB Type-C 2.0, OTG","Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct",Y,,Available,Ok,Sent,2023-10-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://phonesdata.com/files/models/Oppo-Realme-7-5G-826.jpg,OK,2023-11-15,OK,2023-11-23,,,,,,frandroid.com,,Hayet. KEIDA,156.0,"65,900 DZD"
